"","HPC1671","HPC1672","HPC1673","HPC1674","HPC1675","HPC1676","HPC1677","HPC1678","HPC1679","HPC1680","HPC1681","HPC1682","HPC1684","HPC1685","HPC1686","HPC1687","HPC1688","HPC1689","HPC1690","HPC1691","HPC1693","HPC1694","HPC1695","HPC1696","HPC1697","HPC16971","HPC1698","HPC1699","HPC1700","HPC1701","HPC1702","HPC1703","HPC1704","HPC1705","HPC1706","HPC1707","HPC1708","HPC1709","HPC1710","HPC1711","HPC1712","HPC1713","HPC1714","HPC1715","HPC1716","HPC1717","HPC1718","HPC1719","HPC1720","HPC17201","HPC1721","HPC1722","HPC1723","HPC1724","HPC1725","HPC1726","HPC1727","HPC1728","HPC1729","HPC1730"
"6a18c155572d164ec37f94213533a159",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6b283e64341526a8b63ca659dfef98e5",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6b2ce117cd74612a38636a4177c6d65e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6b35850428fbd3b320f25fe218af3a78",0,0,0,0,72,0,0,0,0,125,0,21,30,0,10,0,0,26,0,0,0,0,0,0,0,0,0,2,1,0,38,0,0,0,0,0,0,0,1,0,0,0,0,28,0,0,3,0,7,4,0,0,13,0,5,0,0,0,0,0
"6b444d14e3b3d3bf05b8e8f01c020fdd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6c007dd250c08e2b573a004557e0fcc2",4,0,0,3,13,3,1,6,0,0,1,3,0,20,0,0,5,0,0,5,1,0,1,3,0,0,4,0,0,0,0,10,4,6,2,0,4,15,4,0,24,0,4,15,7,8,16,9,4,2,2,5,5,0,1,8,3,7,0,19
"6c1aca20caa77a2ab96e9def38eb1a8f",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,2,0,0,0,0,4,1,0,0,0,0,1,0,2,0,0,1,0,0,2,0,2,0,1,2,2,0,0,0,0,0,0,0
"6c77e7697a2fd56db46e7a3b53238b49",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"6d614b4314a3507b39b1856d1911160f",0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,136,0,0,0,0,0,424,0,0,0,9
"6de0f45093fc61099dec3bf673f8cce5",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
"6def7b9930ac7cd36d641fdb8505e206",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6e28ba17b7b0e0bb43a0bf751695f359",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"6e3d0f883223548febd78a555714e15c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6e8dfa9817537f317c2a01ce4cbfe5e7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,9,0,0,0,0,0,0,0,0
"6f584f00bb5ae1870b2f07cfc27fba6f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2
"6fc8fdf6401e53683cc2fe1e62cfc6d7",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6ff437f0e80d4c389495dc2bdc32a3fd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"700b012ab3157993d7187ef76f0ed5dd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"700c88a8ba78fdbe5f5125f185fb0af1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"70b1d53995e11a3784ad8f0b5b37587c",0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,2,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70c828140f731879a15ccf468ae351b2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7104f0af7045244d030c460dc94a96d5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71e60ecb6839ff98430e470c3eac5462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7248e56a284d97555bcc57b40d5f9eb5",0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,307,174,0,99,0,0,0,0,0
"7258c86b16370d40379950c641bcd0fb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"725a987bc614001c16eb017f2d5b4c2c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72663adb78a1b10cc8deaeb60fe50f8e",0,0,0,3,0,14,7,0,0,30,4,0,0,0,0,8,0,5,0,0,21,0,22,18,0,3,0,3,0,4,0,16,3,9,17,0,0,28,0,0,7,115,0,21,23,4,56,6,11,7,15,1,12,0,36,0,15,23,28,33
"7289534ec800d59f66d4194a0ab076ed",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"73cf258336e2650fbd992033581da8ed",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,37,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74f327777969572239c0e5be859c9a80",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7506d146bcfdcd95de6920ff1b87dca0",0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,0,2,16,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0
"751a2b55a2f4962ab3ecc4310ffb8223",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37,0,0,0,1,0,0,5,0,0,1,1,0,0,0,1,0,0,1,0,1,5,0,1
"75e48c2b172b1a2dbf1cd4ee82870f18",0,0,0,0,0,0,0,0,55,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0
"7693242994a9800e11fbc3b7b096acb8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
"76d5f7665c16ae494c62b6bd139f8da1",0,0,12,1,2,2,0,6,8,0,0,2,0,6,0,0,0,2,0,8,0,0,0,4,0,0,0,0,0,0,6,0,0,5,1,14,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0
"78ea78b77f6e75c06815cadb7d4026af",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79188b9060ef8d3f67919ba31dfa29bd",0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,5,0,1,0,0,5,88,0,0,1,18,10,12,0,0,354,0,0,101,0,0,0,1,0,0,0,34,43,7,0,0,0,19,0,0,0,0,0
"7999bd97f28c6a55e6783822e312fa17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,4
"79cf246d95e57fc55d2c8e8e08defcde",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7a0e3ed9fa226f562b9157ce833559b9",0,0,1,26,24,7,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,24,29,0,0,0,6,34,1,3,9,2,2,0,6,0,7,7,0,0,0,0,0,0,0,0,0,0,12,0,0,0,34,0,15,22,0
"7ad42309487add8cf835a5ac224d93d3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7b4f12d018440ad282334a541977091d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7c6f086d29aa9494ab3ab98f810fad02",0,0,4,0,0,0,0,3,31,3,7,8,6,2,0,11,11,0,20,38,2,15,1,2,2,0,1,12,0,0,0,6,5,10,0,0,22,0,6,3,48,1,6,65,10,3,5,0,0,4,9,5,12,30,8,15,22,0,4,14
"7c6fef4f5e228300d76602f922ac35ec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7cc7a38e8cf0616a3f6f1d79f3689334",1,0,0,5,5,12,7,5,0,5,78,17,1,1,19,0,0,0,14,0,0,0,0,0,0,0,5,3,4,1,0,0,3,9,1,1,3,0,0,0,0,0,14,2,0,0,9,4,1,0,2,1,3,2,3,0,0,0,7,12
"7f8c5b5492d546dfc63da9c0f98116ce",0,0,0,0,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8066615053249cdc18c435736c5b9284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80d69ac9641f9abb13afcffaa118de5f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80de25715ab3930d4ca22131f051a4f8",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80e06b2036a459dadbcfaab12f6c2211",0,9,2,0,0,0,0,0,0,43,34,9,0,0,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80f2d93381cd35d1f6c20e5b5b88d6cf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,184,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8183827be5cd525bee0da22712875fc0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"826e857074a82ee3ab948f5c3603e37a",0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,8,1,0,4,0,5,3,7,5,0,4,0,0,0,2,0,5,107,0,0,4,0,0,0,8,0,7,19,260,94,18,6,0,0,10,128,85,30,0,0,27,25,146
"82788aa8b553c94bcdda7cb288a55f0e",34,24,12,11,0,70,6,42,63,31,28,63,28,15,0,22,21,24,52,57,60,92,22,3,6,4,44,19,21,11,6,51,123,48,70,8,45,25,62,0,94,114,20,115,55,0,55,20,33,45,16,31,127,43,35,27,44,43,139,80
"839717bb75dba06e8f37e5dfb438fed0",0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,30,1,0,1,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,6,1,0
"83c4cb53404548c0bcd454ba4ded1bd7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8400dd38caf8e6ee4b6eeb2f7fe833e9",0,0,0,10,0,0,0,0,0,0,0,0,10,0,6,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,11,9,0,0,0,0,0,0,0,0,5,0,20,0,0,0,0,0
"8496369052d8a3d98ad829b2d5916a46",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84b6319cc04e29b3d9fd9017fb8c1d5e",0,0,0,4,7,2,0,1,0,0,1,0,0,0,2,1,0,2,5,0,0,3,2,0,10,7,275,0,0,0,4,0,0,0,0,1,2,5,0,6,0,6,0,0,0,0,0,0,0,0,0,4,1,0,0,1,1,0,7,0
"850162c937e1bf1a4549795e1de34bd1",3,14,1,0,2,3,0,0,0,0,0,0,0,0,0,3,0,0,207,5,0,0,2,0,0,2,0,0,2,0,4,0,31,0,2,2,0,35,0,0,0,4,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"8515468dfd4d318c5bc5d748f1ccd16c",0,8,5,10,14,1,0,0,0,0,1,4,0,5,0,18,0,0,0,0,3,4,0,0,0,0,0,1,0,0,5,0,0,9,11,0,0,4,0,0,4,13,0,8,7,7,1,0,10,9,1,3,6,6,27,10,4,9,13,16
"85333842060f041bced98bf5ec4ebac7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"853829edbd5d62a53ca36d247785f8dd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"868efabd515dd726b71b7251ccacc7df",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"869394fad64d37a90f7a5f5dbfe86368",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"86c1540ea61f0090bb55e6bf1ffe28cc",2,0,0,0,0,0,0,3,0,34,0,25,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"86f1521c13530c990e3ab5f1110d74b3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87698ed0af77ddc44175f9a297e43270",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87fa857dbb37357999702957ac718902",0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"894d28e3abf5112579fed54899927f29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"899ba4404973108836172f918df1ac61",0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,24,2
"89e48292b2db88a309b8bb94d175c0b8",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,6,0,0,0,0,0,0,3,10,39,1,0,38,0,1,0,9,66,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8a506093618486094e4ea9195c45bfd4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8a655b0471d37f3d5473fa9b679681a0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
"8a801ef30d5db13edd228c28f71d841c",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8b84174f2fa22132c7700c3c9f94d264",26,5,49,0,0,0,0,12,0,0,15,6,0,6,0,6,0,13,0,10,0,0,4,39,0,0,3,0,1,0,0,0,0,0,1,0,62,7,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,3,0,0,1,0,3
"8c0bd02119b9f078a255c0f47c8e5543",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8c36511983204477a18b51edf5d59c8e",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8c694aec46d18add999eab7efd4cc97e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8d03a02f499c122acf65553e758ec372",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"8d305f7981e94dc92c1fbb7f365ef107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8d4eba2bdd46f28c2b0640b73dc4961b",0,3,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0
"8d6b651d1cc90a74ad9a5f497aff1bc5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8dc9d88ee425a44fddde07db3fdd300f",20,0,13,1,0,11,0,0,0,1,5,41,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,6,1,9,4,0,0,7,0,0,0,38,0,27,0
"8e8de8ad663b3c59d523b0802ea5a7ea",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8ed4242028b9daf1066c339ff81e6533",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"901e76ba827a95be841fe87930edc628",49,43,1,0,0,6,0,0,0,0,4,0,86,0,0,57,68,51,0,0,0,0,0,3,0,0,162,78,41,139,0,15,2,0,1,52,0,0,35,4,3,0,20,0,0,0,12,53,301,368,22,87,0,0,1,0,0,0,0,46
"91901940638fe1568a6c314f2e3ee77a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91b096d235ee04c097596d94d00a896c",0,0,2,0,0,0,33,3,12,0,0,0,3,41,0,0,0,0,0,8,88,0,0,0,4,5,106,83,0,0,0,0,0,0,0,0,0,3,0,0,0,0,14,98,14,40,0,125,0,1,3,0,0,474,1,0,0,284,8,0
"91b4cb04a6e91afc2b29d05ba61b5096",12,0,4,9,4,2,0,0,11,0,8,14,5,14,1,0,4,3,63,9,3,3,0,3,0,0,1,3,1,11,6,0,1,0,0,17,0,0,0,19,0,6,0,0,0,0,4,2,1,0,0,0,0,0,2,0,0,14,0,0
"91d2d81640c63578b9cf166710b26eb7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"920cc6daa1f6d55072618635362acccb",0,0,0,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,9,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4,0,0,0,0
"9309f4a90e5a7224e73942c69edf750f",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93320ebc29d27e3ded5a82a4b0e05654",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9417d82d0c7bb435abddf997b39f3495",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,51,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
