"","HPC1581","HPC1583","HPC1584","HPC1585","HPC1586","HPC1587","HPC1589","HPC1591","HPC1592","HPC1594","HPC1596","HPC1597","HPC1599","HPC1600","HPC1601","HPC1602","HPC1603","HPC1605","HPC1607","HPC1608","HPC1609","HPC1610"
"7258c86b16370d40379950c641bcd0fb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"725a987bc614001c16eb017f2d5b4c2c",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72663adb78a1b10cc8deaeb60fe50f8e",8,0,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,6,0,6,0,0
"72ba7a941d2c0b8b8c06da729c88e025",0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"7341a868b2cf72ab81d78d6a0e907f7a",0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
"74c9fbc18db3da3560db04b0517ce884",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"74f5a1610715a506f4109920bcb322b6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
"757fdc554e4004c69f62d4ece8d5af1a",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"759dc13dc81ac25fdacd136b51d87cd9",11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"75d645539b3350b78d2b93cf490e7e53",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"7605961befa3702a958c526a0d655366",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,6,0
"79188b9060ef8d3f67919ba31dfa29bd",0,0,7,0,0,12,0,0,0,0,27,0,0,0,111,0,0,0,0,0,0,0
"7ad0821f77a0f4262e6304cbafc858d6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7b305fff931d615977e45769c805da0e",0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
"7c6fef4f5e228300d76602f922ac35ec",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"806e5ad7324eb3c4a8c79aac9fc85944",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"808b2084c548db053486ba67b18f4a31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"80e06b2036a459dadbcfaab12f6c2211",0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"812025ebb578d27ea9b5fac6c7fccae4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"81eace73448014b04931fe4155306f87",0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"8227dc74df4f3087a7523bc4624f3e0b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
"826e857074a82ee3ab948f5c3603e37a",0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"82788aa8b553c94bcdda7cb288a55f0e",1,0,35,2,0,1,2,11,27,10,0,41,16,0,2,25,0,2,4,15,4,11
"82d6d3ac7538e2c371fd436c703630a1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"839717bb75dba06e8f37e5dfb438fed0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83b75543bec13dc2aaa5f34f64df65f0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"843fca513bfbbe5e265d8a359f270ee4",0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0
"84b6319cc04e29b3d9fd9017fb8c1d5e",0,0,1,3,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
"84d26f91c49eb275610efc89a9b2fba4",0,0,0,0,0,0,0,53,0,0,0,0,4,0,3,0,0,0,0,0,0,0
"84e5fa0b5bfb774b8dbcfdc287fc9ad1",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8515468dfd4d318c5bc5d748f1ccd16c",8,1,15,36,0,0,9,0,8,8,8,0,3,9,10,1,0,0,9,1,7,0
"85333842060f041bced98bf5ec4ebac7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"868efabd515dd726b71b7251ccacc7df",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
"86cefe15bf9186d9841e52b8d2140dea",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87c8e363fcc010cbe27bf9b94c438300",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87fa857dbb37357999702957ac718902",55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,30,0,0,0,0
"8a506093618486094e4ea9195c45bfd4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"8b84174f2fa22132c7700c3c9f94d264",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"8c406939ddcf61dd3605a8041b4b1ee8",9,0,0,30,6,0,0,0,0,0,0,2,0,21,2,3,1,2,0,0,1,2
"8c694aec46d18add999eab7efd4cc97e",0,5,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,7,0,0
"8ce68530fc4f1ce5c4d91d0048ee0ef0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"8d03a02f499c122acf65553e758ec372",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,0,0,0,0
"8d22c7e5e25b0159a2d58edc34350b57",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"8d4eba2bdd46f28c2b0640b73dc4961b",0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0
"8dbd828ea797f2b99f206068d0ec13f4",0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"8dc9d88ee425a44fddde07db3fdd300f",0,0,0,3,32,6,0,8,0,0,0,46,5,0,0,0,0,0,0,0,12,0
"8e8de8ad663b3c59d523b0802ea5a7ea",0,0,0,0,0,1,5,0,3,2,0,3,2,0,3,0,20,0,5,0,0,0
"8ea2d22cc09a311033ce0cbef2accca7",7,0,0,3,30,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0,0
"8f20155cab8961f657a4824a6340f8c7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"901e76ba827a95be841fe87930edc628",0,0,216,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"905f6f4d51e3877b0c9ad373dc50f8e0",0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,408,0
"90bb4f4b78e27450d85a873c91ea4965",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2
"917eb13d276b9f83c65362e232cf7868",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"91b096d235ee04c097596d94d00a896c",6,0,0,0,0,0,0,0,30,0,3,0,0,13,0,0,4,0,1,9,0,81
"91b4cb04a6e91afc2b29d05ba61b5096",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"91d5c2861393e12638a0939b7a30f395",0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"93043307c86da9894b793b773afda646",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"937a2900ceb77e0766b1e02e004a0aae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"94a2cff5da69c3e200f532af67feefaf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
"94fd4aef65dea6ff960073ecb4142a80",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95520d30641345a37271ca99b84842eb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
"9591cdd09c0ad2e355a4e018e6417c85",0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
"959831f6a19bd9ffda2265819bbdff60",1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95ec5e771e0b13d53d9e3d31f2a84f29",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"95faeecbb69333a07837b11d12c978ac",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
"961cd88ae5ef50b059e9bdaf96fa05f6",0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"96358673195cfa8d619a1835c75f8fca",0,2,256,0,0,0,0,0,1,0,0,0,0,0,0,13,4,0,0,1490,0,0
"97015c85528071847c1bca543cad479d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"98d19cdfebe3ec8be65db1d20874fa2a",4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9952d4a21104c414f26181ca1cf6b565",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
"9974a6c450c98690003f9fb99b6e4603",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"9a8f873ad1836293cbcddc1229fa9f51",25,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9aabfe45561b91b3796826372a958916",136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9ab9c32ce47ae58e04c2b1ddff90e0d6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"9afa3ea1552266546b929ed987610986",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"9b548b3a97c43c088e4cb085a53b71a4",4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"9b9c99f616e71afe3cfe3d681383df60",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
"9d6eb0563ab11c55a561e5470faea5ad",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9e7dd1062e1841001023e6695ddb16f5",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9f073c7d9d421aecbccef9482ddaa256",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0
"9f2216ede4abe1dc82fbd060ba4f0921",0,43,31,46,21,3,3,3,0,50,111,28,0,39,3,41,0,17,2,35,4,15
"9f8be574546f95e8bd99fb63463ff531",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9fdf41799c084c867c8d142f3712a20b",0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
"a03c35fe68494631680c6de0c09119e2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0
"a0e46ac8eba28347ab8bec688a4beb35",0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a150a91c1d8c5b312909c44054d99d56",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a18beb6eb21f65725c7f39ed0fa2ab7c",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"a2312a8e81b2d2867bd54a23183b5f8e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"a25d3fd2c928bd83309cd99b75f1e50d",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a2c357a0da9e05120d4bf4ea5d207424",18,11,16,9,32,26,84,34,10,15,2,0,22,4,5,2,43,9,5,11,5,9
"a3ada875cb829435e99a7a9d61c52e8b",26,0,4,0,0,7,13,0,0,0,2,3,4,0,10,0,0,0,0,0,0,2
"a6591829ff231045cd6c1753f8059715",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"a7492f328db73571d15ddc6764974771",0,0,0,0,25,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,2,0
"ab833d760826a6ca6400f05b9b6819df",0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"ab969d4dccd8e5784c5fe70c81ce4e56",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"abc4f61d0f16b9063c9957c2342a95b4",0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
"ac1bf9d049f07734f832bb2ec03ad8a0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"ac95460dca8bc1097f31f2cfaa9a05f1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"ad3a8a4352bbbe345a35b0e0637d8f90",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ae156e7a8240d49ba0c353185a63f91e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
"af4586aad90e95b275d1f8790caba3a4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
"af8f5389893b29f08c57934c2908d3e3",0,0,0,0,0,0,0,2,8,4,0,3,18,0,0,0,0,7,0,0,0,0
"affc646afca684200893baaee5179492",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"b1222a37561d251e0d90372457289dab",1,0,0,0,2,0,2,0,0,3,0,3,0,1,3,0,0,3,18,2,1,0
"b1a450dde844440618639de15c79f986",0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b3db988932c36733f5900c6e3a8f4c59",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b48966e56d4a7cf09c2e0ba8db364426",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b48a74071b360c84b1743582d689d356",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"b704e8b262581e66feeb69ffbfb40916",0,1,0,0,0,252,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"b7bf33cc5e2849032c33db0d45a24111",2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8,0
"b804737c1fe4745495c284e73601befb",0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
"b89c597133fd59036dba0d4664cdcf0d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
"b8aa8ec082622c1f8affc6f3b81b9145",0,0,0,0,0,0,0,0,0,0,1,0,0,23,0,0,0,0,0,0,0,0
"b8ddb236179b77759fd15a920aed8534",0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b9c1d2275709d352c767678ec8877808",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"b9c24c95b2be51fe6c022a7132713cc8",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bb6ccf76f7a1b278da9ebdfd8ecb9799",0,0,0,8,0,0,4,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0
"bbb724d663f39ce2ff3305ae12f801cc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"bbfc412e61b83ccf64d8fe364c108734",26,4,8,16,0,4,8,7,11,21,3,0,3,0,2,0,0,19,24,13,17,0
"bc2dca03830ac4d471db3c64ead32c0f",0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,2
"bc4931994a8aa07e77ff6863e9eed877",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2
"bc63fbe78fc164d871668db30c3f82d4",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"bc710dee36909e63c516a2db6d0bff54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
"bc9a2c067e2754cc960d0efb0a9c7b0a",0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"be39c04213d03bbb9ddd7d244b98d615",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"be44ca7830cb0eabfb800a5a67a6a756",9,0,0,0,0,0,4,2,0,0,0,3,2,0,3,0,0,8,3,0,0,0
"be58a37fe801367134ead8433c1f5d70",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"be680834665e260188aa9a1ae9b19746",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"be81e9534f64bf6d7cc665fa0d02ba3c",0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,2,0,0,0,0,0
"bea64cae41a783ff2a13ab83b663c71a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
"bf1f2247ed8cc506a4a1a469e0193080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"bf4e2b7f5ed8cae973d7aa6507f8c3c0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"bf7326383717cca9aeafae12f004a3d1",12,2,0,0,0,0,3,0,0,2,0,0,1,1,1,0,10,0,0,0,0,0
"bfcdb25a294b0ef84e964f4f9d964a94",0,0,0,4,7,8,107,0,0,0,4,0,0,0,0,11,13,0,0,0,0,0
"c017fffe4b2390658f3fc755a15d325c",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"c03ed6036b8796df6ad9788f1946eae2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"c0df105a43db9827405a3c4d652c16da",4,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0
"c1979dd45333b8dc0d5d5d03e7e72976",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"c203493eb7dfacd239e7433ab0a43c2b",0,0,0,0,0,0,0,2,0,13,0,0,3,0,0,0,0,0,0,0,0,0
"c2ee2c7c136154a676840ec23002d034",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0
"c30bf2aff09093cf9b9358029251b1b5",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"c354ef460023df4e2f6da07df4f6b7b8",0,0,0,0,0,0,35,0,0,0,0,0,116,0,3,0,0,0,0,0,0,8
"c379a58c1e9a614264fc7359907465d5",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c3a5aa8e580ba49872d77c9b351d2dac",2,0,8,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"c3ca415256b58b57050a8dcf1d01b4e9",2,0,0,3,0,2,7,0,2,4,0,18,0,0,0,0,0,0,0,0,0,0
"c595a6f3431803bf7101317fd85ec23b",0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,0
"c6292261aef296d5088023149bb308e4",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c665678f66dbac187747d21fad41ee92",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c67761768d3bd6ddacbe0720a0e707f1",0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0
"c6a814659d35e3b3db5f065838992a6f",0,0,5,0,0,0,0,0,0,0,1,1,4,0,32,0,0,6,0,0,0,0
"c6b49038d3b098bb0f399566cc25cc91",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c6bee26d60c7ac66ac0e409e7221ec12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"c7aebe3ff00d1b27d95056b2bfc18738",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"c8298513a2d9c48129a2fe4d363e9fba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
"cabbe72bb85bda9646b88fde34da279b",7,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0
"cba035febe61fe9f1d33bd97c6085b56",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,32,0,0,0,0
"cbc4c77e61ae22c1dc6c41c6fa7af4db",0,7,79,162,0,65,0,29,29,4,58,68,0,96,0,0,0,203,78,4,0,0
"cbdd0137619de0e267aee8dcfe97a52c",0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
"cbe95b0d53b3de093fc58ce6d6c42d25",0,6,2,0,2,0,11,26,14,3,0,19,0,0,0,0,0,0,5,2,3,0
"cc6f58f9d89f7b1edfdc6658e84ff58a",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0
"cf4b446064a3fe4303ee68377b1489a6",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"d22dc2ed01f268d23d703ba6d071cfa8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"d2ca6be9f93f3134c519900baa78261e",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d3292c67542523ba1dd943becaf793be",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d3e3eec2c57ac13c4894bc38097613ec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
"d3fde8c76baf89da74067b510353335a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"d4c56ef8578ea6b3d8929347063891c1",0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
"d53615070d02fb0e9f0ca18f996b8c13",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
"d6a1f0a127d0ac180c9d664b35e33ab3",0,0,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d6bfb4a12ae37cc3afa209f64b766bdb",0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7,0,0
"d7f57c102f96a7f403e37da1dc148417",0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d8fb9ae030e1b8c35452cd8897bcfa19",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0
"d9f93b101b1df9b6adff07d124506d08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"da854ed0345bde4815f588e990197f8e",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dbdb7d1a9ec4974f8f96e098e217f634",0,0,129,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"de4ed0bff88b2c77a9af8bdf38b1f1e3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"de9be834fc7b42169a00cab2af100d2f",8,0,0,6,0,0,1,1,5,0,0,0,0,0,0,2,0,9,0,2,0,0
"ded6bed35c222f9132efd76f66697c38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"df25e660a14e1e28011e56711f635a9b",0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e014f94536db98249598e18403ef09c3",0,0,21,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,5,0,0
"e18c0d4bf0c07e5e3e8f04588a85df34",0,3,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0
"e2d150360a90b0d8a7f90e6425837baa",0,0,0,0,0,0,0,0,0,1,5,7,0,0,0,0,0,0,0,0,0,2
"e3c6350116bb9cc1123d04dd4d802288",0,0,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
"e4bb6d30f5c4b7293c6b4583634f7724",0,0,13,9,3,0,0,11,1,9,2,7,26,0,0,1,5,33,10,0,40,3
"e5180a039d7b843193e84d00dcfc1aa2",0,0,1,0,4,8,2,2,0,0,0,1,0,0,1,3,0,1,0,0,0,2
"e558755bda4c68b9947e37aeb4e2010e",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e55ac03dbd0d92ad8d8912a86dd6f0c7",0,0,0,25,0,0,0,0,67,0,0,0,0,0,0,0,0,0,47,77,0,0
"e56705fc7879985b1c3642c9fc907221",0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"e5682e86239a3955624c619135927dbc",0,0,0,0,19,0,0,0,0,0,0,0,0,0,2,0,32,0,0,0,0,0
"e5d6e777993a77e6d3395b040da98107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
"e70be14b59b96b60426f8ccf4ccb9899",24,1,6,20,6,4,57,18,9,5,0,31,6,2,8,0,20,0,51,0,11,5
"e746b3149463dd60cbdb1e685c0e93db",0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
"e7ea4831f9ae2d77a0a18bdb6ab25d76",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"e80fc88b1e7f9bf15ed3154e66f45c59",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e843c4b4c8c564d48fc56608ff2a61c6",48,5,0,0,0,4,0,0,0,0,3,0,0,1,0,1,87,1,2,0,0,134
"e86320404aff3cb070eb9d7928a3ff94",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"e8be8273c24834ca59aac18e88774862",22,17,5,13,0,14,14,14,0,3,0,2,2,0,0,2,2,0,0,7,0,2
"e9edf388319c89c9fce4107efadfe2cc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"ea74acc611dfbc986c6d1717b1e62233",0,32,0,2,4,4,14,5,0,0,0,19,86,0,0,3,0,0,74,0,0,0
"eaab899433b08c8d228921f42c3ae5ed",0,0,0,0,0,0,0,0,1,10,5,0,0,2,0,0,0,0,0,0,0,0
"eaeb39796ac186f4f0de98502ccb5189",0,0,0,0,3,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"ebd36b4d49f39fc3767575b66c4a2ad6",0,0,0,0,34,0,0,0,0,0,0,12,0,0,0,0,0,57,0,0,0,0
"ed16d2109610750210cf52a644df060e",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee827df34d1e79d2abef5c563ea7d155",23,1,17,5,11,13,47,8,9,4,1,7,3,15,14,0,34,26,15,8,14,8
"ef09a46243eeba964fc629350eaaae36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"f0607c2e0bd8808d7240855be80ffeee",0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
